"","id","country","cancer_site_icd10code","cancer_site","sex","sex_qf","year","incidences_age_under5","incidences_age5to9","incidences_age10to14","incidences_age15to19","incidences_age20to24","incidences_age25to29","incidences_age30to34","incidences_age35to39","incidences_age40to44","incidences_age45to49","incidences_age50to54","incidences_age55to59","incidences_age60to64","incidences_age65to69","incidences_age70to74","incidences_age75to79","incidences_age80to84","incidences_age85to89","incidences_age90and_over","incidences_all_ages","incidence_rate_age_under5","incidence_rate_age5to9","incidence_rate_age10to14","incidence_rate_age15to19","incidence_rate_age20to24","incidence_rate_age25to29","incidence_rate_age30to34","incidence_rate_age35to39","incidence_rate_age40to44","incidence_rate_age45to49","incidence_rate_age50to54","incidence_rate_age55to59","incidence_rate_age60to64","incidence_rate_age65to69","incidence_rate_age70to74","incidence_rate_age75to79","incidence_rate_age80to84","incidence_rate_age85to89","incidence_rate_age90and_over","crude_rate","crude_rate_lower95pc_confidence_interval","crude_rate_upper95pc_confidence_interval","easr","easr_lower95pc_confidence_interval","easr_lower95pc_confidence_interval_qf","easr_upper95pc_confidence_interval","easr_upper95pc_confidence_interval_qf","wasr","wasr_lower95pc_confidence_interval","wasr_lower95pc_confidence_interval_qf","wasr_upper95pc_confidence_interval","wasr_upper95pc_confidence_interval_qf","standardised_incidence_ratio","standardised_incidence_ratio_qf"
"2358",2342,"S92000003","C91.1","Chronic lymphocytic leukaemia","Female"," ",2011,0,0,0,0,0,1,0,1,3,2,4,13,11,15,21,16,21,7,14,129,0,0,0,0,0,0.56832066925442,0,0.582641931574532,1.47935559270382,0.949843513281187,2.07662755684768,7.68485020453524,6.40148980126284,10.8697227496051,17.5434199644119,15.7238885176304,27.5539927047524,14.7312597331538,53.6049316537121,4.72596717467761,3.94566342034679,5.61542338095807,4.82372601344166,"4.02431583362646"," ","5.69448459809012"," ",2.00802525758975,"1.63596750193717"," ","2.41763371686779"," ","100"," "
"2359",2344,"S92000003","C91.1","Chronic lymphocytic leukaemia","Female"," ",2013,0,0,0,0,0,0,0,0,0,4,2,8,16,19,20,22,24,8,6,129,0,0,0,0,0,0,0,0,0,1.90685035991801,0.997133241929453,4.51831895943114,9.8581656418282,12.355152098425,16.4571127641367,21.2945127912267,30.7420358913269,16.8190896667718,21.9186088989552,4.70627722526651,3.92922447562535,5.59202766147753,4.68265236954562,"3.90674834790351"," ","5.52779448182991"," ",1.89918849958205,"1.55200672403987"," ","2.28089119368265"," ","100"," "
"2360",2345,"S92000003","C91.1","Chronic lymphocytic leukaemia","Female"," ",2014,0,0,0,0,0,0,0,0,2,3,4,3,9,18,14,18,18,13,11,113,0,0,0,0,0,0,0,0,1.07753976121719,1.44355692426138,1.95871038508246,1.65190960750628,5.56596597339468,11.3968050956382,11.3408074654915,17.2327959254011,22.8365537103056,26.9430051813472,38.5086644495011,4.10749272101401,3.38515535632317,4.93833909101041,3.99824063335444,"3.29261642612625"," ","4.77134970098312"," ",1.54936686198457,"1.24140666054913"," ","1.89093638155533"," ","100"," "
"2361",2346,"S92000003","C91.1","Chronic lymphocytic leukaemia","Female"," ",2015,0,0,0,0,0,0,0,0,1,2,7,4,8,18,17,19,16,6,5,103,0,0,0,0,0,0,0,0,0.55659143405783,0.979177784414427,3.36423624628132,2.15344362553769,4.91548439026488,11.1477196720093,13.6651554612392,18.1183605744474,20.1712030861941,12.2734525221945,17.6230086000282,3.72846494754267,3.04329393388954,4.52184809680077,3.66363201059701,"2.98795002732754"," ","4.40715849655635"," ",1.50407944518707,"1.19933710139547"," ","1.84280110839661"," ","100"," "
"2362",2347,"S92000003","C91.1","Chronic lymphocytic leukaemia","Female"," ",2016,0,0,0,0,0,0,0,0,2,2,5,9,12,12,13,22,11,8,4,100,0,0,0,0,0,0,0,0,1.15801724287675,0.986052290352957,2.38934923684185,4.73474884787778,7.26629770021678,7.31453092522721,10.2241447109713,21.0867335691214,13.7128040190982,16.0994948783482,13.7693631669535,3.60075284540492,2.92971623010263,4.37948023825557,3.5400577855532,"2.87797407186207"," ","4.26965938660953"," ",1.50770285819133,"1.19659914590148"," ","1.85421314884111"," ","100"," "
"2363",2348,"S92000003","C91.1","Chronic lymphocytic leukaemia","Female"," ",2017,0,1,0,0,0,0,0,0,1,2,4,9,5,9,17,18,8,6,2,82,0,0.676466410060408,0,0,0,0,0,0,0.604010630587098,1.00195380992936,1.90775071421417,4.63251303537696,2.95730246698172,5.70729201676676,12.392748055432,17.2000267555972,9.89376569089402,11.8509154832211,6.81732965197532,2.94487340635662,2.34214521342807,3.65536437910102,2.87653791366095,"2.28609253913192"," ","3.5337853519555"," ",1.25354873989926,".959090707919983"," ","1.58682569762866"," ","100"," "
"2364",2349,"S92000003","C91.1","Chronic lymphocytic leukaemia","Female"," ",2018,1,0,0,0,0,0,0,0,1,1,1,0,7,11,9,16,8,8,2,65,0.744695903427835,0,0,0,0,0,0,0,0.617485967631386,0.516192973581244,0.478885919796186,0,4.04476982370582,7.0785526290388,6.31091788794615,15.0856582532693,9.76395635511509,15.6995113527091,6.82430818575767,2.3302928389384,1.79847081628129,2.97014951574263,2.24892780501566,"1.73384322359918"," ","2.82998191484837"," ",0.943665063146821,".672265576840064"," ","1.26036603244099"," ","100"," "
"2365",2350,"S92000003","C91.1","Chronic lymphocytic leukaemia","Female"," ",2019,0,0,0,0,0,0,0,0,2,2,4,4,9,9,7,13,8,6,3,67,0,0,0,0,0,0,0,0,1.22969466681423,1.0715472070122,1.9309678976587,1.97679245655999,5.06070028845992,5.80705105043101,4.77760259901581,12.0297968815065,9.64331778348341,11.5502338922363,9.91833900882732,2.39260335600117,1.85423473742966,3.03852168637099,2.28136786703161,"1.76611678710257"," ","2.86156555587559"," ",1.00914928012896,".753293989644518"," ","1.30183675018655"," ","100"," "
"2366",2351,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",1995,0,0,0,0,0,2,0,3,0,8,1,3,6,5,10,10,13,5,1,67,0,0,0,0,0,0.502229900759372,0,0.800224062737567,0,2.28094385456702,0.344711097629077,1.08878299466133,2.31131930105704,2.08036015194951,4.74111160102598,6.89588591446343,12.2347183661945,8.94022565129544,4.24250137881295,1.31277565839618,1.01738310369949,1.66717868106794,1.67358361212819,"1.28268766022914"," ","2.11567716149868"," ",0.73225620931885,".552385657405289"," ",".937089495122297"," ","100"," "
"2367",2352,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",1996,0,0,1,0,1,3,2,3,1,2,7,3,4,12,13,8,12,8,3,83,0,0,0.313315599670392,0,0.29373147655876,0.766432308698496,0.491851254343661,0.785069033737033,0.294277768785957,0.563105866718472,2.36002521855519,1.09890512419459,1.54611480675498,5.01663851775054,6.23417478707895,5.28985076008543,11.4312931650393,14.1043723554302,12.317293480046,1.62994703654027,1.29824371631466,2.02056458610669,1.99104682994742,"1.54620240305322"," ","2.4912777868273"," ",0.918804875169402,".711506537817116"," ","1.15220219169289"," ","100"," "
"2368",2353,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",1997,1,0,1,2,2,0,4,3,5,3,2,8,5,6,6,5,2,1,3,59,0.330354635701425,0,0.312335048052747,0.634449329704283,0.621017723845839,0,0.985755828281335,0.772077557764269,1.4392133835331,0.881971618153328,0.628511809736905,2.92812907192949,1.93750387500775,2.5009482762214,2.91197111324656,3.1564460942136,1.96091888659026,1.73415416630538,11.9966409405367,1.16065421553546,0.883543765097225,1.49715937479248,1.56617621411785,"1.11694890388888"," ","2.09014784916021"," ",0.8708502016622,".647645582512111"," ","1.12659442187584"," ","100"," "
"2369",2354,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",1998,0,0,0,1,2,3,2,3,2,0,5,2,5,3,10,5,5,3,5,56,0,0,0,0.314153231380138,0.646322586065931,0.825693376012506,0.497164917060463,0.760809196661569,0.56322321380798,0,1.51474758246286,0.723484300390682,1.91937842848972,1.25122515796718,4.86099971320102,3.03945824696206,5.11174269531969,5.11151624610247,19.1666347222755,1.10299838292558,0.833193124826529,1.43233514620805,1.35546623028256,".992490322506831"," ","1.77413389333485"," ",0.685608150417735,".499915518063274"," ",".900173881532396"," ","100"," "
"2370",2355,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",1999,0,0,0,0,0,0,3,0,3,4,1,5,4,5,7,8,4,2,2,48,0,0,0,0,0,0,0.756603254907203,0,0.826186817363142,1.2027687737171,0.295860614147463,1.78081069626137,1.52456454625148,2.09460053873126,3.40283212856872,4.70134693589713,4.23944378497541,3.38747649938179,7.38143568924156,0.946381569218939,0.697787060666672,1.25476466018252,1.10421450007682,".808095363096844"," ","1.44584410443214"," ",0.535555179032536,".383851253244036"," ",".712128629686798"," ","100"," "
"2371",2356,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2000,0,1,0,0,1,1,1,2,2,4,5,7,8,3,4,4,5,2,0,50,0,0.319140108890605,0,0,0.322992199738376,0.303056016874159,0.258576330439864,0.49620650129758,0.538642190765518,1.19991840554842,1.44565911936229,2.47355941666402,3.03909799571487,1.2571342367938,1.936352106267,2.40707197746981,4.97834420271818,3.36898846121452,0,0.987568487874634,0.732992366835511,1.3019859343452,1.15702159108052,".851415698437692"," ","1.50876883481754"," ",0.677650790586957,".490541265861056"," ",".894521064585048"," ","100"," "
"2372",2357,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2001,0,0,0,0,1,0,2,3,4,2,2,2,7,5,12,9,5,1,2,57,0,0,0,0,0.317062730861301,0,0.524608052208993,0.743988572335529,1.05572095183801,0.591352067366828,0.569990566656122,0.689327147771061,2.67634228123769,2.08799652557378,5.79212078502544,5.43425755965607,4.71124763259806,1.68324664613106,6.80619363620895,1.12554796414044,0.852479036430723,1.45827793931841,1.32295453160561,".99605771589268"," ","1.6955290738102"," ",0.647955201264955,".479105709566542"," ",".841899628530078"," ","100"," "
"2373",2358,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2002,0,0,0,1,0,0,0,1,3,5,4,5,4,6,7,6,7,6,3,58,0,0,0,0.313879106323408,0,0,0,0.248322580965578,0.776827746215554,1.44426856462813,1.1868943129959,1.60283124110429,1.52568102586792,2.50416317127224,3.34590437405299,3.64994585913642,6.25301484644382,10.3359173126615,10.1112234580384,1.14488748519542,0.869361067513813,1.48003256503542,1.52158682719886,"1.11352849741361"," ","1.99236147147304"," ",0.651289051254693,".48219554053541"," ",".845406000543092"," ","100"," "
"2374",2359,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2003,0,0,1,0,2,1,2,3,3,2,2,1,1,10,4,7,6,3,2,50,0,0,0.312467776760522,0,0.608846540229535,0.341089713416423,0.557750925169347,0.749359297800381,0.76360942904923,0.565559677857208,0.603234543622906,0.308651501589555,0.376639322651842,4.12849528732263,1.90281378588588,4.25327654196465,5.16302243333247,5.41027953110911,6.69859664400308,0.986485153398441,0.732188295106281,1.30055769289409,1.1743067244318,".848732623780865"," ","1.55191535965186"," ",0.59087724934718,".422004419715396"," ",".787728306240811"," ","100"," "
"2375",2360,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2004,0,0,0,0,1,1,4,0,6,3,5,3,3,5,7,4,4,0,0,46,0,0,0,0,0.302923820717566,0.338930200714465,1.15976990165151,0,1.50333740904809,0.82854160107379,1.51339047895782,0.901442307692308,1.10863106236419,2.043585593539,3.32554206335633,2.41699144989275,3.3218176986447,0,0,0.904745982731153,0.662387770370982,1.20680435282312,0.979631984052978,".714077329286729"," ","1.28651872036729"," ",0.590863862783207,".422285753686124"," ",".787314278544906"," ","100"," "
"2376",2361,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2005,0,0,1,0,2,2,0,4,2,1,5,3,7,9,4,5,7,2,2,56,0,0,0.317001420166362,0,0.59582860394379,0.660506344163436,0,1.02554898919328,0.492555030710806,0.269640622977695,1.50666397476037,0.879038449141765,2.55985489279693,3.66091767002929,1.89068977089567,2.98867888438595,5.91936138546881,3.40419737536382,6.53381247958184,1.09584752064498,0.827791440308212,1.42304915673721,1.24807301575317,".927018617056262"," ","1.6161299344643"," ",0.687626308659703,".502270193359287"," ",".90164289974041"," ","100"," "
"2377",2362,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2006,0,0,0,0,1,1,2,1,2,6,6,2,2,6,5,4,4,4,0,46,0,0,0,0,0.295484698324897,0.320355722994813,0.62159482584467,0.258738906569381,0.490586864536702,1.58431318703081,1.78262122567093,0.577403876689628,0.712890485763577,2.45570521714573,2.34991117335765,2.37224004697035,3.38466745642241,6.32641118509498,0,0.896162088447302,0.656103280907302,1.19535464076731,1.01107629004668,".734104143577259"," ","1.33169318036447"," ",0.562092676499843,".400574450289575"," ",".750543291274033"," ","100"," "
"2378",2363,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2007,1,2,0,0,3,0,1,3,4,5,6,4,8,4,8,6,5,5,4,69,0.364555042343068,0.721938259840018,0,0,0.878274132777483,0,0.320941771534391,0.789931012691558,0.977684354606115,1.29183277483096,1.73893889948354,1.20112184780585,2.64252281653294,1.62870428430662,3.74059007808482,3.49640161999942,4.22829405248159,7.47831289261143,13.4007839458608,1.33462282398453,1.03841621966818,1.68905060145155,1.53076153279764,"1.16457224348585"," ","1.9462452347683"," ",0.86740432073132,".645428497979323"," ","1.12168219873282"," ","100"," "
"2379",2364,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2008,0,0,0,0,0,1,2,1,0,4,6,4,5,7,6,4,6,6,2,54,0,0,0,0,0,0.297194484070376,0.652471071063887,0.270362339607542,0,1.01212269963488,1.70103706559766,1.220703125,1.58744773328338,2.80670240534396,2.76628999017967,2.30483785465692,5.03288149241713,8.62552292232717,6.86436024162548,1.03788271925272,0.779689441898648,1.35421181252207,1.15755854214951,".864766348447738"," ","1.49238463042946"," ",0.570646248237017,".416202997467498"," ",".74908320410333"," ","100"," "
"2380",2365,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2009,0,0,1,3,0,2,0,2,3,0,5,3,6,4,8,3,5,0,2,47,0,0,0.333178960415008,0.902741626319131,0,0.588280280256726,0,0.559407699128163,0.742524633254708,0,1.3845582982117,0.920090168836546,1.85579254713713,1.57475975071553,3.64200874992602,1.71645334965871,4.13777123090419,0,6.87947165657677,0.898335212828991,0.660062924885142,1.1945953925084,0.95786364266825,".701280483901407"," ","1.25382906323827"," ",0.583562073291251,".410559450595387"," ",".786505673818974"," ","100"," "
"2381",2366,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2010,0,0,0,0,2,3,1,4,1,2,5,3,3,5,6,11,7,4,3,60,0,0,0,0,0.565414180022221,0.874888087232175,0.316941137691908,1.15302019226612,0.252058054011,0.489648823863525,1.3546317569032,0.916674305619213,0.905485430739419,1.94565399267656,2.71380239900132,6.2111801242236,5.68477130977131,5.59589261482072,9.25069380203515,1.14020751776823,0.870098455969124,1.46767309122882,1.25835186947524,".947880990553632"," ","1.61213068021451"," ",0.625716182828198,".457614564727865"," ",".819708045452296"," ","100"," "
"2382",2367,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2011,0,0,0,0,0,1,2,4,4,2,0,6,10,5,6,4,3,4,2,53,0,0,0,0,0,0.288726111523348,0.617691932325672,1.19011844653839,1.01609494391156,0.48689165930243,0,1.80764271339222,2.97209500004458,1.89098115448181,2.72273071739417,2.23284061983656,2.39242081087116,5.56521739130435,5.68682646649038,1.00001886828053,0.749082755002122,1.30804930148124,1.08794315830276,".811297274421917"," ","1.40454980515397"," ",0.594072773337668,".434733338684328"," ",".777905913270507"," ","100"," "
"2383",2368,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2012,1,1,0,0,0,4,4,2,3,3,7,9,3,5,10,7,7,2,4,72,0.33807769025322,0.362848652198681,0,0,0,1.15163589879424,1.2014284984847,0.621139231464429,0.778268663531109,0.731232907430789,1.81956657924082,2.65255116476469,0.929877907030807,1.74981189522126,4.51379641875392,3.87599045398922,5.44209225123808,2.76541024861038,10.8386397507113,1.3550135501355,1.06021465089936,1.70641531249357,1.46115118735692,"1.14027360767379"," ","1.82120682494192"," ",0.849150409083323,".637491176461655"," ","1.09068478594414"," ","100"," "
"2384",2369,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2013,0,0,0,0,1,1,3,4,2,4,2,6,5,4,9,5,2,6,0,54,0,0,0,0,0.270068084164018,0.284030391251864,0.880516804663217,1.27343924103021,0.5343650140538,0.980832088902621,0.509637240212417,1.73199161716057,1.57575108175312,1.34507132240687,4.0014227280811,2.72415728194483,1.53462497602148,8.21490183192311,0,1.01357058392928,0.761425417582536,1.32248974968018,1.09657527513025,".820256126032471"," ","1.41238967597196"," ",0.61272961152706,".44791620518064"," ",".802963123252094"," ","100"," "
"2385",2370,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2014,0,0,1,1,0,2,3,2,4,5,4,5,9,9,10,8,1,1,1,66,0,0,0.367783625537424,0.324389903688638,0,0.559349811778788,0.872899948207936,0.635007318459345,1.10837711422935,1.23861097211144,1.00342418503142,1.40982876219854,2.84981476204047,2.94524784260596,4.35473686502493,4.29152316886071,0.755041791563163,1.33638028037258,2.52831715210356,1.23419851896178,0.954529045153739,1.57020312743113,1.29596242961594,"1.00009187280885"," ","1.62958822903448"," ",0.798915765700422,".600915695393254"," ","1.02467857395134"," ","100"," "
"2386",2371,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2015,0,0,1,1,2,1,6,4,5,3,6,2,11,4,7,3,3,1,0,60,0,0,0.367455225580763,0.328965764532885,0.543966056518073,0.274811342013708,1.72463351537798,1.24946507276572,1.42928607160723,0.757924096428156,1.48041046847589,0.551237528250923,3.47005343882296,1.27813902957294,3.01300758417052,1.59941141659869,2.2331231716304,1.31558175024996,0,1.11669458403127,0.852155610459841,1.43740728469464,1.15094446343491,".876536355948222"," ","1.46215001630428"," ",0.805451841938226,".599448450326993"," ","1.04141299000262"," ","100"," "
"2387",2372,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2016,0,0,0,2,2,0,3,3,1,5,6,3,7,6,8,11,4,2,0,63,0,0,0,0.669657804861716,0.549500366791495,0,0.852483426301387,0.915323429533826,0.296175193550489,1.27469400970297,1.47532155862805,0.80901567063354,2.17694183211425,1.88962094203903,3.34701425409695,5.88720122453786,2.93216437713498,2.56482597655749,0,1.16565211760135,0.89571909255809,1.4913754192997,1.22612274354629,".939740619654853"," ","1.55001352192823"," ",0.711447968944574,".527458016130983"," ",".922541762017416"," ","100"," "
"2388",2385,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",2004,0,0,0,0,1,1,2,0,4,1,1,2,3,4,2,2,2,0,0,25,0,0,0,0,0.608653840301405,0.68719076415613,1.20391271632807,0,2.06349370118548,0.56412715426057,0.612869023760932,1.21946014499381,2.31344031709555,3.5089566117515,2.15364072965348,2.94798284273986,4.63456458265746,0,0,1.02182495484556,0.661271233944752,1.50841520661629,1.13536870122863,".729679698017184"," ","1.62930348302165"," ",0.706513216620971,".444432485506197"," ","1.02836133341763"," ","100"," "
"2389",2373,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2017,0,0,1,0,0,3,2,1,2,7,4,8,7,6,6,6,7,1,1,62,0,0,0.357019175499916,0,0,0.784830790481572,0.563253351357441,0.294939139308604,0.615322136521522,1.81785129976368,0.982682674567435,2.11145304920213,2.1275884392923,1.96678751483286,2.31187145994683,3.18704783758804,5.07639981724961,1.24857974054513,2.39664469742361,1.14289927739271,0.876254322485114,1.46514529338863,1.1791224458692,".899971616298797"," ","1.4954050594152"," ",0.687479738371504,".510035579102276"," ",".891004069161588"," ","100"," "
"2390",2374,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2018,1,1,0,0,2,2,0,5,7,6,8,10,10,6,8,3,8,1,5,83,0.361190773742876,0.332127709746952,0,0,0.570411609017067,0.523094627818172,0,1.43679399535053,2.20457165172807,1.60304792846131,1.97683641925735,2.5862514870946,2.97348248321469,1.99725045187791,2.95241082796671,1.56984228317862,5.70377447275735,1.22776215791477,11.9254895413457,1.52626836578952,1.21566423379128,1.89203927469642,1.57924001038968,"1.25193172528401"," ","1.943983961971"," ",0.992418343794201,".762741757306185"," ","1.25186252710332"," ","100"," "
"2391",2375,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","All","d",2019,0,0,1,1,1,2,3,5,5,4,8,8,9,9,5,10,1,3,0,75,0,0,0.339358070274269,0.354662751189894,0.287806225824277,0.523210945572981,0.811989292567862,1.41835119510272,1.56527836910516,1.10662926259759,1.99456481089032,2.03498650549574,2.61101908074722,3.00557032366653,1.79304013541039,5.1033166454879,0.700245786270981,3.59587193901401,0,1.37279666135852,1.07979165891405,1.72081250249543,1.40187914958863,"1.1008745597561"," ","1.73871042817289"," ",0.908783077577353,".695393022445772"," ","1.15029205605304"," ","100"," "
"2392",2376,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",1995,0,0,0,0,0,2,0,3,0,1,1,2,5,3,7,6,7,1,0,38,0,0,0,0,0,1.01598138722099,0,1.62738343866121,0,0.57320715133242,0.702439572635764,1.50504944087413,4.09228930848495,2.75343031526777,7.79883463128224,10.9090909090909,19.9373397892338,6.84790796411696,0,1.54890062701943,1.0960942695648,2.12598712534477,2.18643271624331,"1.52821100802294"," ","2.96068793417655"," ",0.945965131522452,".657151128860872"," ","1.28656032119871"," ","100"," "
"2393",2377,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",1996,0,0,1,0,1,3,2,1,1,2,3,2,3,2,9,2,3,2,1,38,0,0,0.615358107650747,0,0.590109760415437,1.55218444090316,1.0074856181428,0.534362158609376,0.59466466859338,1.13336280076615,2.05210991100683,1.51892581566316,2.45925828770043,1.84413381034928,10.0754539551754,3.45071516071706,8.63533001352868,13.2890365448505,21.6216216216216,1.55290925288719,1.09893101181013,2.13148927754001,2.15083323467148,"1.44400122613348"," ","2.99625195814215"," ",1.09544691716418,".761412422929122"," ","1.48927990126408"," ","100"," "
"2394",2378,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",1997,1,0,1,0,1,0,4,2,3,1,1,3,1,1,4,4,0,1,3,31,0.645586127645289,0,0.612452381827313,0,0.624516000099923,0,2.02316524202114,1.05153576798915,1.74860839914901,0.592438119838383,0.635752158378578,2.27164307943936,0.81971916421434,0.917936478795667,4.52130665762405,6.53221197027844,0,6.43376439554784,62.0219144097581,1.26928390277777,0.862416830341856,1.80164718260937,1.96833017736831,"1.19342554094599"," ","2.93396058486993"," ",0.944361053203067,".621354585666527"," ","1.33389896227004"," ","100"," "
"2395",2379,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",1998,0,0,0,1,1,2,2,2,1,0,4,2,3,2,7,1,2,1,1,32,0,0,0,0.620185807667977,0.65197123502911,1.12305290702245,1.02273540812256,1.0392795714011,0.572727845455118,0,2.44578011213902,1.49583037283572,2.42702737686881,1.83294535989882,7.88492514953197,1.56242676124557,6.15649818383304,6.18582209575653,19.2270717169775,1.31201796152589,0.89741931443308,1.85217789157158,1.73051103927172,"1.12130399686515"," ","2.46978437174448"," ",0.941001303415191,".630688249820668"," ","1.31241495844538"," ","100"," "
"2396",2380,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",1999,0,0,0,0,0,0,2,0,3,3,1,3,2,2,3,4,2,0,0,25,0,0,0,0,0,0,1.03809281587867,0,1.68464557864768,1.82047672217098,0.59679402251107,2.20136631469265,1.60397786510546,1.83583925391493,3.36549248373345,5.99673178117926,6.33773806128593,0,0,1.02604723511052,0.664003671107919,1.51464812520774,1.26149616395786,".806183627479623"," ","1.81710903523517"," ",0.668687410729657,".424765869619011"," ",".967065227257146"," ","100"," "
"2397",2381,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",2000,0,0,0,0,1,1,0,1,0,3,2,5,5,2,3,3,2,1,0,29,0,0,0,0,0.649434991557345,0.62373693271126,0,0.511961991941718,0,1.81940578207158,1.16564381421969,3.62918444967047,3.98946780499481,1.82801988885639,3.346122958865,4.55712354361927,5.83192395171167,5.98945855294681,0,1.19247049457919,0.798616205326476,1.71258654410482,1.48221834482281,".981472217488066"," ","2.08454056669552"," ",0.823342817971335,".539592862002074"," ","1.16608922757272"," ","100"," "
"2398",2382,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",2001,0,0,0,0,1,0,2,2,2,2,2,0,4,3,7,4,4,0,0,33,0,0,0,0,0.634079221857979,0,1.08588244236679,1.02727412810108,1.0836701741458,1.19599342203618,1.14983499867769,0,3.20970615140184,2.72096503559929,7.75709219858156,6.04284376227453,10.8187055418819,0,0,1.3559416747852,0.933367858048926,1.90424624513738,1.66287264768175,"1.13506587157889"," ","2.28986500603115"," ",0.851468304109352,".573484128556607"," ","1.18351832151028"," ","100"," "
"2399",2383,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",2002,0,0,0,1,0,0,0,0,2,3,1,3,2,2,3,3,4,3,3,30,0,0,0,0.618379474748474,0,0,0,0,1.06158802953338,1.75698548144331,0.598877703184233,1.95881269832979,1.59817169158483,1.80494012111148,3.28475544995675,4.52597912014966,10.136333688105,18.06684733514,46.1254612546125,1.23171164809177,0.831030676658077,1.7583449652681,1.92665989172976,"1.22982865451671"," ","2.77739492554038"," ",0.742596147240615,".487010402337799"," ","1.05123590238155"," ","100"," "
"2400",2384,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",2003,0,0,1,0,1,1,2,0,2,2,1,1,0,4,1,4,2,2,1,25,0,0,0.6128464880832,0,0.608968893868901,0.694160031653697,1.15880897613433,0,1.04576257006609,1.15126466423366,0.609581400452309,0.626680286518227,0,3.55625100019559,1.08436347863804,5.97202108123442,4.85366208804543,12.5179946172623,15.0037509377344,1.02539366913746,0.66358071767013,1.51368333290391,1.37225550191044,".84678279047545"," ","2.02252260817684"," ",0.694914837524319,".431184127716245"," ","1.02056502383893"," ","100"," "
"2401",2386,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",2005,0,0,1,0,2,2,0,1,0,0,4,2,4,7,4,3,2,0,1,33,0,0,0.622037546186288,0,1.20343460235512,1.33169978160124,0,0.531818713636895,0,0,2.44564552813715,1.18798707470063,3.04150128503429,6.09756097560976,4.2528760074,4.3564126394052,4.65073016463585,0,14.2389292325217,1.34076904887469,0.922923720509373,1.88293823723686,1.63537556800527,"1.09709208144262"," ","2.27940283271766"," ",0.937142310163231,".624690210779244"," ","1.31195234434165"," ","100"," "
"2402",2387,"S92000003","C92.1-C92.2","Chronic myeloid leukaemia","Male"," ",2006,0,0,0,0,1,0,1,1,2,2,4,2,1,4,2,3,2,2,0,27,0,0,0,0,0.596701434470248,0,0.640537026242802,0.53656992310953,1.01176684844744,1.08173011915257,2.4137972651677,1.17205813408345,0.736425830872444,3.50213630314492,2.10123762896346,4.28657160003429,4.58526296483103,10.2600933668496,0,1.09088088227214,0.718897375250287,1.58717441024402,1.28855202899921,".838817998308974"," ","1.83327879049927"," ",0.691494811075748,".444985980606112"," ",".991467701025684"," ","100"," "
