tweet_id,user_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_type,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_location
141,3250721351,19/04/19 12:01,CodeClanScot,Get the skills you need to become a data analyst in 70 working days. Our applications are open for our 14-week Data Analysis course starting this July. Read on how the course can magnify your career opportunities here https://t.co/Thk3kiWzb0 https://t.co/qPdjAQhGDt,Hootsuite Inc.,241,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,bit.ly/2EXMzuV,https://t.co/Thk3kiWzb0,https://bit.ly/2EXMzuV,photo,NA,NA,NA,NA,NA
140,3250721351,19/04/19 11:01,CodeClanScot,Upskill in the R language and join us at our one day #DataCarpentry course this 30th April. Manage large sets of data through the #tidyverse and improve your workflow. Book your spot here: https://t.co/DYdIW9kntG https://t.co/Y9ddnxuC2B,Hootsuite Inc.,212,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"c(""DataCarpentry"", ""tidyverse"")",NA,bit.ly/2tOOqgC,https://t.co/DYdIW9kntG,https://bit.ly/2tOOqgC,photo,NA,NA,NA,NA,NA
139,3250721351,19/04/19 08:30,CodeClanScot,Couldn?t make it to our Data Info session last night? Don?t miss out- we have an upcoming lunchtime info session this 27th April! You can book your free spot here: https://t.co/6Jhd8lGtQ0 https://t.co/ZMYe2ZxIOH,Hootsuite Inc.,187,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,bit.ly/2CY2KIz,https://t.co/6Jhd8lGtQ0,https://bit.ly/2CY2KIz,photo,NA,NA,NA,NA,NA
138,3250721351,18/04/19 17:01,CodeClanScot,Our _Data Analysis_ info session is a go! We?re delighted to answer your questions and discuss how our course can help advance your career opportunities ___,Hootsuite Inc.,156,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,3250721351,18/04/19 16:02,CodeClanScot,Upskill in the R language and join us at our one day #DataCarpentry course this 30th April. Manage large sets of data through the #tidyverse and improve your workflow. Book your spot here: https://t.co/DYdIW9kntG https://t.co/TrN4qbtXxX,Hootsuite Inc.,212,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,"c(""DataCarpentry"", ""tidyverse"")",NA,bit.ly/2tOOqgC,https://t.co/DYdIW9kntG,https://bit.ly/2tOOqgC,photo,NA,NA,NA,NA,NA
136,3250721351,18/04/19 14:01,CodeClanScot,Looking to hire in digital? CodeClan industry partners can advertise vacancies directly to our Professional Software Development students. Get in touch with us at partners@codeclan.com and see how we can enhance your workforce. https://t.co/19WBIDR6sh,Hootsuite Inc.,227,NA,NA,NA,FALSE,FALSE,4,2,NA,NA,NA,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
135,3250721351,18/04/19 12:39,CodeClanScot,"Thanks to everybody that got involved in our Speed Networking event today! JP Morgan, ScotGov, Trtl &amp; Aridhia were some of many great organisations that joined us to speak with cohort G11. Looking to hire digital talent? Sign up to our next event here https://t.co/Tb2TwwriwX https://t.co/k2rgebRJfi",Twitter Web App,281,NA,NA,NA,FALSE,FALSE,11,2,NA,NA,NA,NA,bit.ly/2Fhmhp3,https://t.co/Tb2TwwriwX,https://bit.ly/2Fhmhp3,photo,NA,NA,NA,NA,NA
134,3250721351,18/04/19 12:01,CodeClanScot,Fancy changing your passion into a career? Come along to one of our free #Inverness events this 25th April and learn more about our Full-Stack Web Development course. Book your free spot here: https://t.co/45kWCcKRLH,Hootsuite Inc.,216,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,Inverness,NA,bit.ly/2VaYFLg,https://t.co/45kWCcKRLH,https://bit.ly/2VaYFLg,NA,NA,NA,NA,NA,NA
133,3250721351,18/04/19 11:01,CodeClanScot,Our next upcoming #R course in #Glasgow is Data Carpentry this 30th April. Learn how to use the #tidyverse to make working with data on a day-to-day business easier in just one day https://t.co/DYdIW9kntG https://t.co/s6vQDLYBb4,Hootsuite Inc.,204,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,"c(""R"", ""Glasgow"", ""tidyverse"")",NA,bit.ly/2tOOqgC,https://t.co/DYdIW9kntG,https://bit.ly/2tOOqgC,photo,NA,NA,NA,NA,NA
132,3250721351,18/04/19 09:00,CodeClanScot,Are you signed up to this month's Edinburgh CoderDojo? The event has been moved to this 30th of April ______ you can check out the details here: https://t.co/gpfi0IyHbS @CoderScot,Hootsuite Inc.,180,NA,NA,NA,FALSE,FALSE,1,3,NA,NA,NA,NA,bit.ly/2ICiDbm,https://t.co/gpfi0IyHbS,http://bit.ly/2ICiDbm,NA,NA,NA,NA,NA,NA
131,3250721351,18/04/19 08:00,CodeClanScot,"Employers are crying out for #Data talent in #Scotland. Apply now and be the solution as a data analyst. In 14-weeks, you?ll develop industry relevant practices that will enhance your job opportunities. Find out more here https://t.co/Thk3kiWzb0 https://t.co/LfiKfnqAkQ",Hootsuite Inc.,245,NA,NA,NA,FALSE,FALSE,3,2,NA,NA,"c(""Data"", ""Scotland"")",NA,bit.ly/2EXMzuV,https://t.co/Thk3kiWzb0,https://bit.ly/2EXMzuV,photo,NA,NA,NA,NA,NA
130,3250721351,17/04/19 14:27,CodeClanScot,Our Edinburgh CoderDojo event has been moved to the 30th of April ______ Want to learn how to make your own website or game_? Sign up to the event here: https://t.co/3oebc4XPqH @CoderScot,Twitter Web App,187,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,NA,NA,bit.ly/2ICiDbm,https://t.co/3oebc4XPqH,https://bit.ly/2ICiDbm,NA,NA,NA,NA,NA,NA
129,3250721351,17/04/19 10:51,CodeClanScot,#Edinburgh #Developers! @rcruicks and I are running a workshop @CodeClanScot all about using AI to build chatbots. _________ Tell your friends and join us! _ https://t.co/TqwVEw8p3S,Twitter Web App,135,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,"c(""Edinburgh"", ""Developers"")",NA,NA,NA,NA,NA,Twitter Web App,9,7,42671737,Mostly London
128,3250721351,17/04/19 10:12,CodeClanScot,The tidyverse is essential for any statistician or data scientist who deals with data on a day-to-day basis. Join our one day Data Carpentry course this 30th April in #Glasgow and be able to manipulate data in efficient ways- https://t.co/DYdIW9kntG https://t.co/BPyeXWFI8L,Twitter Web App,250,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,Glasgow,NA,bit.ly/2tOOqgC,https://t.co/DYdIW9kntG,https://bit.ly/2tOOqgC,photo,NA,NA,NA,NA,NA
127,3250721351,16/04/19 14:24,CodeClanScot,"Learn how you can change your career into digital at one of our April info sessions. Whether you're looking to study #programming, #webdevelopment, or #dataanalysis, come meet the CodeClan team to see how we can help___ https://t.co/LkU5V4xYrq https://t.co/CdH1HFhJQT",Twitter Web App,243,NA,NA,NA,FALSE,FALSE,3,3,NA,NA,"c(""programming"", ""webdevelopment"", ""dataanalysis"")",NA,bit.ly/2QuAUaU,https://t.co/LkU5V4xYrq,https://bit.ly/2QuAUaU,photo,NA,NA,NA,NA,NA
126,3250721351,16/04/19 11:24,CodeClanScot,"Hear from the inspirational @MaMChannel of @CodeClanScot, on personal branding, at our upcoming #springcleanyourcareer event with @RBS_Women in Edinburgh on 30th April #allarewelcome #withwomeninmind https://t.co/L4lSlwUhAo #careers #brand #cv #money #springclean https://t.co/StbcsmiXgx",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,springcleanyourcareer,NA,NA,NA,NA,NA,TweetDeck,6,3,18960906,
125,3250721351,16/04/19 11:04,CodeClanScot,"Meet Rob, our latest graduate #iOS Engineer and CodeClanst 500th placement! Find out more about his experience with CodeClan and how it helped him get started with his tech career! @CodeClanScot https://t.co/wWD3iGAOru #ios #graduate #tech",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,3,NA,NA,iOS,NA,NA,NA,NA,NA,Twitter Web Client,3,3,121933132,"Edinburgh, United Kingdom"
124,3250721351,15/04/19 14:24,CodeClanScot,It's Meet Your Cohort day for G13 __________!! Excited for them to start in 3 weeks time ___. #CodeClanLife #GlasgowLife #techlife #coding @CodeClanScot,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,"c(""CodeClanLife"", ""GlasgowLife"")",NA,NA,NA,NA,NA,Twitter for Android,13,1,7.84E+17,"Edinburgh, Scotland"
123,3250721351,15/04/19 14:13,CodeClanScot,"Train to become a Data Analyst, Operational/Social Researcher, Data Architect, Statistician or more in just 70 working days. Come along to an info session this 18th or 27th April and see what new career is in store for you https://t.co/LkU5V4xYrq https://t.co/14wxao8c5t",Twitter Web App,247,NA,NA,NA,FALSE,FALSE,5,4,NA,NA,NA,NA,bit.ly/2QuAUaU,https://t.co/LkU5V4xYrq,https://bit.ly/2QuAUaU,photo,NA,NA,NA,NA,NA
122,3250721351,15/04/19 11:52,CodeClanScot,Expand your team?s knowledge of R and help your business make more efficient decisions through data. Choose any or all of these one-day courses to quickly upskill your team this Spring: https://t.co/cs3iuyoAqx https://t.co/QzVVP5Pt96,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Web App,1,2,3250721351,Edinburgh & Glasgow & Inverness
121,3250721351,15/04/19 10:59,CodeClanScot,"Want to join CodeClan but finances are holding you back? We have a new funding option available for our May, June or July Professional Software Development cohorts in Edinburgh and Glasgow. Get in touch with us at admissions@codeclan.com to learn more. https://t.co/ubtyanXFO8",Twitter Web App,252,NA,NA,NA,FALSE,FALSE,1,2,NA,NA,NA,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
120,3250721351,15/04/19 08:16,CodeClanScot,4 days to our 1st #WebVR workshop at @CodeClanScot in #Glasgow! 14 attendees so far and 11 spots still available! ____________ HUGE thanks to @TheHappyLass for helping me organise this event! __ To attend our workshop _ https://t.co/jKgYFOSYZk @aframevr #WXRWS #WebXR #WomenInXR,Twitter Web App,139,NA,NA,NA,FALSE,TRUE,0,7,NA,NA,"c(""WebVR"", ""Glasgow"")",NA,NA,NA,NA,NA,Twitter Web Client,9,7,8.67E+17,"Edinburgh, UK"
119,3250721351,12/04/19 15:58,CodeClanScot,"Frances Maxwell, React/JS Developer at Skyscanner, came into our Glasgow campus today to tell our students about her experience! We're always looking for new speakers for our Industry Talks. Reach out to us at partners@codeclan.com for more info https://t.co/ObJxpO0D2G",Twitter Web App,245,NA,NA,NA,FALSE,FALSE,7,2,NA,NA,NA,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
118,3250721351,12/04/19 11:45,CodeClanScot,Huge thanks to @SwarmOnline for coming in to speak to our students today! https://t.co/FY4qS8fezU,Twitter for iPhone,73,NA,NA,NA,FALSE,FALSE,3,3,NA,NA,NA,NA,NA,NA,NA,photo,NA,NA,NA,NA,NA
117,3250721351,11/04/19 15:36,CodeClanScot,"Scotland needs data analysts! Come to an info session this April and find out how our full-time course can launch you into a new career as an analyst, statistician, research analyst, and more. Book your spot at one of our lunchtime or evening sessions now: https://t.co/LkU5V4xYrq https://t.co/GU2DkRiIPN",Twitter Web App,280,NA,NA,NA,FALSE,FALSE,0,4,NA,NA,NA,NA,bit.ly/2QuAUaU,https://t.co/LkU5V4xYrq,https://bit.ly/2QuAUaU,photo,NA,NA,NA,NA,NA
116,3250721351,11/04/19 13:21,CodeClanScot,Expand your team?s knowledge of R and help your business make more efficient decisions through data. Choose any or all of these one-day courses to quickly upskill your team this Spring: https://t.co/cs3iuyoAqx https://t.co/QzVVP5Pt96,Twitter Web App,209,NA,NA,NA,FALSE,FALSE,1,2,NA,NA,NA,NA,bit.ly/2DownoZ,https://t.co/cs3iuyoAqx,https://bit.ly/2DownoZ,photo,NA,NA,NA,NA,NA
115,3250721351,10/04/19 17:30,CodeClanScot,"Part of what makes CodeClan what it is, is who we work with. Learn about some of the great charities and organisations we support and how they help bring more people into the world of tech! https://t.co/WziU7jYbWU https://t.co/qjXk7SCw65",Hootsuite Inc.,213,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,NA,NA,bit.ly/2U9NSwh,https://t.co/WziU7jYbWU,https://bit.ly/2U9NSwh,photo,NA,NA,NA,NA,NA
114,3250721351,10/04/19 14:43,CodeClanScot,"Been with the awesome @TheHappyLass at @CodeClanScot today, and we were blown away: such cool people there and an amazing venue for our #WebVR workshops in #Glasgow! Thank you guys for being the official venue for our #WXRWS events! __ @aframevr #VR #WebXR #Webdesign #WomenInXR https://t.co/iDg3uwZACD",Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Twitter Web Client,9,2,8.67E+17,"Edinburgh, UK"
